quadkey,latitude,longitude,rwi,error
30001300231232,-6.8282612,17.4572754,-0.646,0.362
30001022313322,-5.2550677,12.5793457,-0.225,0.369
12232303313031,3.2831139,30.8386230,-0.393,0.369
30001023230233,-5.4300853,13.0847168,-0.426,0.364
30010032330020,-5.3207052,26.3781738,-0.459,0.384
30010232202123,-10.7361753,25.4333496,1.131,0.488
30001123103313,-4.5107140,19.3249512,-0.524,0.380
30010100110101,-0.0109863,29.3005371,-0.584,0.368
30010303012223,-7.3515708,29.9157715,-0.637,0.396
30010100302123,-0.9557662,28.9489746,-0.116,0.364
30010000131301,-0.4504348,23.8513184,-0.390,0.385
30010230102222,-8.7439361,26.0266113,-0.520,0.388
12232303231030,3.1076060,30.1135254,-0.741,0.375
30001300111002,-5.6487856,18.1164551,-0.667,0.362
30001123023102,-4.7735207,18.5559082,-0.332,0.376
12232230222000,1.5708481,25.3234863,-0.511,0.391
12232303323023,2.9101249,30.4431152,-0.381,0.375
30010230121122,-8.8307950,26.2902832,-0.345,0.381
30010302030002,-7.3951528,28.4875488,-0.092,0.403
30010303030230,-7.5040887,29.9377441,-0.330,0.391
30001013130223,-1.9222467,16.5563965,0.268,0.392
12223303213111,3.3269861,18.9733887,-0.425,0.387
30010233322303,-11.1245072,27.5427246,-0.663,0.363
30010031210001,-3.5243866,27.1032715,-0.822,0.373
30001301330230,-6.8064439,19.3908691,-0.504,0.361
30010002002022,-1.6587038,22.5109863,-0.610,0.370
12232322332233,0.0109863,29.2565918,0.189,0.412
30010102102123,-1.6587038,28.9489746,-0.208,0.393
30001033322323,-5.6050520,16.2927246,-0.581,0.361
12223330301202,1.9881263,20.5773926,-0.503,0.367
30001123210103,-4.9486696,18.7536621,-0.467,0.379
30001032003111,-4.4011829,14.4030762,-0.489,0.377
30010023322113,-5.4738318,24.7741699,-0.141,0.378
12232322111013,1.3731595,29.4323730,-0.535,0.392
12232212120203,3.7436712,26.0485840,-0.600,0.378
30001123113033,-4.4669035,19.5886230,-0.529,0.388
30010100111123,-0.0769043,29.4763184,-0.014,0.375
30001211133232,-6.3043786,16.7541504,-0.351,0.359
12232212332123,2.9101249,26.4880371,-0.959,0.392
30010231000201,-8.5049700,26.7517090,-0.172,0.368
30010231331222,-9.6115820,27.9602051,-0.558,0.382
30001131332101,-4.0505767,22.2692871,-0.294,0.377
30010212121322,-7.5258726,26.2902832,-0.417,0.381
30012100333023,-12.4580325,29.3884277,-0.366,0.368
30012011301013,-11.8996033,27.6745605,-0.479,0.368
12232303322021,2.9320690,30.2673340,-0.399,0.369
12232320022030,2.2296616,28.1799316,-0.495,0.385
30012011300100,-11.8781020,27.5207520,-0.046,0.369
12223331212130,1.8783255,21.5881348,-0.491,0.368
30001311121000,-5.9766803,21.9836426,-0.419,0.367
30010300333310,-6.9373327,29.4982910,-0.554,0.378
12223303320011,3.1514858,19.0612793,-0.129,0.369
30001313003132,-7.2643942,21.4123535,-0.229,0.356
12223330132131,2.2296616,20.9069824,-0.464,0.357
12232321323103,1.5488836,30.5310059,-0.192,0.368
30010221030210,-8.8525066,24.3127441,-0.375,0.372
12223310203002,4.7078283,19.8742676,-0.359,0.371
30010232201323,-10.6498109,25.6091309,-0.583,0.373
30010230112123,-8.6570568,26.4880371,-0.060,0.383
30001032323033,-5.5175751,15.0183105,-0.397,0.358
30010030302000,-3.6998186,26.0266113,-0.563,0.392
30010233212102,-10.6929962,27.1691895,-0.394,0.367
30001210100121,-5.6706511,14.8864746,-0.546,0.372
30001032211120,-4.9705600,14.6887207,-0.197,0.365
12223313110300,4.1163273,22.2473145,-0.534,0.364
30001331332322,-9.7848511,22.2473145,-0.310,0.366
30001300233211,-6.9373327,17.4792480,-0.617,0.369
30010230101122,-8.4832384,26.2902832,-0.357,0.403
30010100330103,-1.0875811,29.3005371,-0.248,0.356
30010201113201,-5.8892605,25.1696777,-0.267,0.379
12232231101020,2.7565043,27.6086426,0.123,0.390
12232213220103,3.1295462,26.8395996,-0.665,0.387
12232213323221,2.8442900,27.6306152,-0.339,0.405
30001210112002,-5.8236865,15.1281738,-0.300,0.356
12223303322122,2.9101249,19.0832520,-0.813,0.377
12232303303030,3.2831139,30.4650879,-0.625,0.373
30010201021333,-6.1296313,24.2468262,-0.232,0.380
12223312122331,3.5463174,20.5554199,-0.666,0.373
30010210210030,-6.3698938,25.7189941,-0.363,0.386
30001100230102,-1.0875811,17.3254395,-0.507,0.368
30001023322111,-5.4519589,13.5241699,-0.434,0.364
30010200000221,-5.7581050,22.5329590,-0.215,0.378
30010022002312,-4.5107140,22.6428223,-0.112,0.379
30001132331221,-5.4082108,20.9509277,-0.337,0.367
30001301032313,-6.2606973,18.7976074,-0.460,0.367
12232321231220,1.6147764,30.0695801,-0.471,0.371
12232321103131,2.5809138,30.5749512,0.190,0.363
30010102300013,-2.1418349,28.9050293,-0.688,0.469
30010200121303,-6.0859354,23.4997559,-0.533,0.390
30010010323321,-1.3731595,26.3122559,-0.540,0.395
30001123230230,-5.4082108,18.6877441,-0.245,0.370
30010200323330,-6.9809543,23.5217285,-0.576,0.387
12232202002032,3.9629009,22.5549316,-0.407,0.370
30010232122133,-10.3905714,26.1804199,-0.151,0.366
30001123121333,-4.7297265,19.3249512,-0.702,0.373
12223310223132,4.3135463,20.0061035,-0.445,0.382
12223313011032,4.1382430,21.6760254,-0.618,0.364
30010210330231,-6.8064439,26.4440918,-0.537,0.381
30010122003102,-4.4230904,28.3996582,0.071,0.379
30001122300330,-5.0581143,17.7209473,-0.498,0.383
12232202002033,3.9629009,22.5769043,-0.427,0.367
12223323320123,0.2746571,19.1052246,-0.859,0.369
12232322111010,1.3951258,29.4104004,-0.370,0.376
30010032113322,-4.5545219,26.6418457,-0.673,0.397
30010102102130,-1.6367402,28.9709473,0.111,0.353
12232321111203,2.6906608,30.7946777,-0.555,0.365
30001300133010,-6.1514779,18.1604004,-0.491,0.362
30010212223210,-8.3310827,25.5432129,-0.779,0.386
12223321130123,2.3833455,19.4567871,-0.493,0.378
30001313110303,-7.1335976,22.2692871,-0.610,0.380
12232320002222,2.4711573,28.1359863,-0.249,0.388
30001123212213,-5.2113056,18.7097168,-0.420,0.487
30010000321300,-1.1534865,23.4777832,-0.968,0.377
12223331310111,2.0979197,22.3132324,-0.474,0.376
12223330001020,2.7565043,19.8742676,-0.678,0.369
30001301123022,-6.2170122,19.1711426,0.112,0.375
12223303312231,3.1953637,19.4128418,-0.669,0.380
30010102120133,-1.8344033,28.9929199,-0.188,0.370
30010221100120,-8.4615055,24.7082520,-0.571,0.382
30001121212213,-3.8094460,18.7097168,-0.489,0.373
