quadkey,latitude,longitude,rwi,error
12222310303100,4.7297265,9.4152832,-0.440,0.378
12223010213301,10.2176252,14.7106934,-0.252,0.351
12222132312003,6.1077838,9.5251465,-0.403,0.341
12223012023200,9.1780244,14.2492676,-0.460,0.333
12223210021111,5.2550677,14.4030762,-0.555,0.356
12222313331120,3.1076060,11.1730957,-0.344,0.345
12223010213211,10.2176252,14.6667480,-0.094,0.340
12222313303130,3.2831139,10.8654785,-0.598,0.347
12223202202300,3.2392398,11.3488770,-0.483,0.354
12222312113313,3.9190595,9.8327637,-0.086,0.359
12223001301231,10.3473437,13.6120605,-0.242,0.333
12223010033232,10.4986143,14.6447754,-0.451,0.350
12223021133231,7.7436512,13.9636230,-0.762,0.337
12222311012303,5.3207052,10.3161621,0.615,0.478
12223203031130,3.8094460,13.3264160,-0.296,0.359
12223200333132,4.3135463,12.6232910,-0.549,0.374
12223010022212,10.5418209,14.1174316,-0.025,0.414
12223001121130,10.7793483,13.6779785,-0.617,0.337
12222312111333,4.0505767,9.8327637,-0.089,0.478
12222311011220,5.4738318,10.3820801,0.442,0.488
12223030221321,7.2207995,14.3591309,-0.391,0.339
12223022221012,5.9329721,11.4807129,-0.319,0.412
12223202003030,3.9848207,11.4807129,-0.010,0.426
12223003030002,9.4165483,13.0187988,-0.407,0.351
12223001301221,10.3473437,13.5681152,-0.385,0.360
12223023032202,6.3698938,13.0187988,-0.303,0.364
12223010302230,10.1743738,14.8205566,0.036,0.402
12222311013312,5.3207052,10.5139160,-0.414,0.388
12222313113002,4.0067400,11.0852051,-0.492,0.368
12222312111001,4.2039864,9.7009277,-0.514,0.404
12223001132312,10.5418209,13.8537598,-0.411,0.398
12223010300021,10.4337931,14.7985840,-0.644,0.331
12223010213210,10.2176252,14.6447754,-0.148,0.332
12223202211302,3.3927908,11.8762207,0.147,0.379
12223010023013,10.6282159,14.3151855,0.900,0.502
12223010011233,11.0166883,14.6667480,-0.354,0.337
12223202030001,3.8532931,11.6345215,0.271,0.426
12221230223021,12.6724962,14.2712402,-0.184,0.326
12223032000233,6.8500775,14.1394043,-0.231,0.372
12222133132333,6.3262180,11.0632324,-0.369,0.364
12223010231330,10.0013102,14.7326660,-0.653,0.332
12223021230222,7.1990006,13.0187988,-0.340,0.364
12223010312131,10.2608706,15.2819824,-0.122,0.331
12222313223203,2.8662354,10.0524902,-0.734,0.381
12223230311200,2.0100856,15.3039551,-0.876,0.352
12223001303031,10.2608706,13.6120605,-0.644,0.339
12222310313222,4.5764249,9.6789551,-0.623,0.634
12221232010301,12.4580325,14.5349121,-0.301,0.333
12222133212003,6.1077838,10.2282715,-0.352,0.413
12222310313000,4.7297265,9.6789551,0.019,0.439
12223202110303,4.0944111,12.4255371,-0.374,0.363
12223032221032,5.8892605,14.2932129,-0.744,0.404
12223010020021,10.7793483,14.0954590,-0.383,0.346
12223022021213,6.5445599,11.5026855,-0.162,0.376
12222311030130,5.2113056,10.3381348,-0.303,0.378
12221232000332,12.3936586,14.2053223,-0.490,0.348
12222313103110,4.0286586,10.8654785,-0.424,0.398
12222311031113,5.2331870,10.5358887,-0.028,0.378
12223201213123,4.6640299,13.3044434,-0.511,0.379
12222311311320,4.7735207,11.1730957,0.003,0.410
12223020333010,7.1772006,12.5354004,-0.144,0.340
12222133310101,6.3043786,11.0192871,-0.529,0.360
12222312110001,4.2039864,9.5251465,0.464,0.354
12223001312000,10.3041101,13.7219238,0.006,0.356
12222133333131,5.7362428,11.2390137,-0.886,0.356
12222132330032,5.8892605,9.5471191,-0.913,0.342
12223200200002,4.8829942,11.2609863,-0.300,0.357
12223023000210,6.9155204,12.7111816,-0.575,0.354
12222311010333,5.4519589,10.3601074,0.259,0.410
12222133300222,6.1514779,10.5578613,-0.215,0.352
12223022123031,6.4354006,12.2058105,-0.598,0.346
